service_id,name,primary_category,serves_indigenous,serves_immigrant,gender_focus,age_groups
SVC_2ad9420efd,CENTRE DE BÉNÉVOLAT SARPAD - OUTREMONT,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c161bd44b9,CENTRE DE BÉNÉVOLAT SARPAD - OUTREMONT - ACCOMPANIMENT,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cdadf0f573,CENTRE DE BÉNÉVOLES AHUNTSIC-SUD,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e241b296a3,CENTRE DE BÉNÉVOLES AHUNTSIC-SUD - ACCOMPANIMENT-TRANSPORTATION,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bb0e33f10f,CENTRE DE CRISE LE TRANSIT,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_42a684782b,CENTRE DE CRISE ÉMILE-NELLIGAN,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f283d28974,CENTRE DE FORMATION JEAN-PAUL-LEMAY,Legal,0,1,All,Under 25; 25-44; 45-64
SVC_9521bf1970,CENTRE DE FORMATION POPULAIRE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f3ecd5adfd,CENTRE DE FORMATION SOCIALE MARIE-GÉRIN-LAJOIE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_780199f387,CENTRE DE JOUR BERTHIAUME-DU TREMBLAY,Food,0,0,All,65+
SVC_0de7f75e8d,CENTRE DE JOUR L'ÉCHELON,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5f4b354797,CENTRE DE JOUR POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION FULLUM,Youth & Family,0,0,All,Under 25
SVC_283df42c6d,CENTRE DE JOUR POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION LAJEUNESSE,Youth & Family,0,0,All,Under 25
SVC_917053de9c,CENTRE DE L'ENFANCE DE RIVIÈRE-DES-PRAIRIES INC,Food,0,0,All,Under 25
SVC_2d6a269dcd,CENTRE DE LA FAMILLE HAÏTIENNE ET INTERCULTUREL DE RIVIÈRE-DES-PRAIRIES,Youth & Family,0,1,Female,Under 25; 65+
SVC_78fa6ba37d,CENTRE DE LECTURE ET D'ÉCRITURE DE MONTRÉAL (LE),Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_430d148bba,CENTRE DE LIAISON POUR L'ÉDUCATION ET LES RESSOURCES CULTURELLES,Immigration & Newcomers,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_918ec72b58,CENTRE DE LOISIRS DE LACHINE,Recreation & Culture,0,0,All,Under 25
SVC_3a201a2262,CENTRE DE LOISIRS MONSEIGNEUR-PIGEON,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6b26728d5e,CENTRE DE PROMOTION COMMUNAUTAIRE LE PHARE INC,Seniors,0,0,Female,Under 25; 65+
SVC_989352e899,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE L'ÉGLISE,Youth & Family,0,0,All,Under 25
SVC_b062c63311,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE MONTRÉAL,Youth & Family,0,0,All,Under 25
SVC_998d50cdb3,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE POINTE-AUX-TREMBLES,Youth & Family,0,0,All,Under 25
SVC_b6c2343888,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE HENRI-BOURASSA EST,Youth & Family,0,0,All,Under 25
SVC_cae9e299d0,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE LA FONTAINE,Youth & Family,0,0,All,Under 25
SVC_ddcecc5440,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE SAINT-DENIS,Youth & Family,0,0,All,Under 25
SVC_f3cc8b5825,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE SAINT-LAURENT,Youth & Family,0,0,All,Under 25
SVC_f32e8d8376,CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE WEST ISLAND,Youth & Family,0,0,All,Under 25
SVC_79b41ba9cc,CENTRE DE PROTECTION DE L’ENFANCE ET DE LA JEUNESSE SAINTE-CATHERINE,Youth & Family,0,0,All,Under 25
SVC_a46d1c0725,CENTRE DE PROTECTION DE L’ENFANCE ET DE LA JEUNESSE TUPPER,Youth & Family,0,0,All,Under 25
SVC_f332df560f,CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DU CENTRE-DE-MONTRÉAL,Medical,0,0,All,Under 25
SVC_aabab202ec,CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DÉCARIE,Medical,0,0,All,Under 25
SVC_505441a86e,CENTRE DE PSYCHOLOGIE GOUIN,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_0be7c6c7f6,CENTRE DE PÉDIATRIE SOCIALE COMMUNAUTAIRE DE LACHINE,Food,0,0,All,Under 25
SVC_8cb00fa986,CENTRE DE PÉDIATRIE SOCIALE DE MONTRÉAL-NORD,Medical,0,0,All,Under 25
SVC_19757ed42b,CENTRE DE PÉDIATRIE SOCIALE DU CENTRE-SUD,Medical,0,0,All,Under 25
SVC_576c5f1168,CENTRE DE PÉDIATRIE SOCIALE EN COMMUNAUTÉ DE VERDUN LES PETITS RENARDS,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c40c1d7dd0,CENTRE DE RECHERCHE D'EMPLOI DE POINTE-CLAIRE,Employment & Income,0,0,All,25-44; 45-64
SVC_953b812f48,CENTRE DE RECHERCHE DU CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bc2a19b808,CENTRE DE RESSOURCES COMMUNAUTAIRES CÔTE-DES-NEIGES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ae663b701f,CENTRE DE RESSOURCES DE LA TROISIÈME AVENUE,Legal,0,0,All,Under 25
SVC_982045ff45,CENTRE DE RESSOURCES EN EMPLOYABILITÉ MONTRÉAL CENTRE-VILLE,Medical,0,1,All,25-44; 45-64
SVC_73a6f1baea,CENTRE DE RESSOURCES ET D'ACTION COMMUNAUTAIRE DE LA PETITE-PATRIE (LE),Food,0,0,All,Under 25
SVC_f3c5f17736,CENTRE DE RESSOURCES POUR HOMMES DE MONTRÉAL,Food,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_eec67a6d5a,CENTRE DE RESSOURCES PÉRINATALES AUTOUR DU BÉBÉ,Food,0,0,All,Under 25
SVC_f5fea26170,CENTRE DE RESSOURCES SUR LA NON-VIOLENCE,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ad69eeb876,CENTRE DE RESSOURCES ÉDUCATIVES ET COMMUNAUTAIRES POUR ADULTES,Food,0,0,All,Under 25; 25-44; 45-64
SVC_919bfde367,CENTRE DE RESSOURCES ÉDUCATIVES ET PÉDAGOGIQUES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_54c1d45d9a,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME CHAMP-D'EAU,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_35ad8d1efe,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME DANDURAND,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f48a78d295,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME GARRY-TAYLOR,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_caa249aabe,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME MARIE-BOURASSA,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1e9397e6a0,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME PARC-DES-ROSERAIES,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6d0b2816f9,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME PIE-IX,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e9cff49885,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME SAINT-PATRICK,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_08c8586127,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L’AUTISME GOUIN,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8eea389992,CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L’AUTISME HENRI-BOURASSA,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_659e2b779a,CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE RAYMOND-DEWAR LAURIER,Medical,0,0,All,Under 25
SVC_905f2ef80b,CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE RAYMOND-DEWAR RADISSON,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1f06a23f91,CENTRE DE RÉADAPTATION EN DÉPENDANCE CAVENDISH /CAVENDISH ADDICTION READAPTATION CENTRE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_998682ea83,CENTRE DE RÉADAPTATION EN DÉPENDANCE DE MONTRÉAL (FOSTER) - POINTE-CLAIRE,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_b648b17da6,CENTRE DE RÉADAPTATION EN DÉPENDANCE DE MONTRÉAL (FOSTER) - SAINT-LÉONARD,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_ee5a891dec,CENTRE DE RÉADAPTATION EN DÉPENDANCE DE MONTRÉAL USERS' COMMITTEE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_83ff8cd2db,CENTRE DE RÉADAPTATION EN DÉPENDANCE DU NOUVEAU DÉPART,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ed1e015d42,CENTRE DE RÉADAPTATION EN DÉPENDANCE ET DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME LOUVAIN,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2cc843d90e,CENTRE DE RÉADAPTATION EN DÉPENDANCE HOCHELAGA,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_98a4d0a823,CENTRE DE RÉADAPTATION EN DÉPENDANCE NOTRE-DAME-EST,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7b726adf80,CENTRE DE RÉADAPTATION EN DÉPENDANCE PRINCE-ARTHUR,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_be63221b61,CENTRE DE RÉADAPTATION EN DÉPENDANCE SAINT-URBAIN,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_49ccacb100,CENTRE DE RÉADAPTATION LUCIE-BRUNEAU,Medical,0,0,All,Under 25
SVC_9c8ea2f60e,CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE LA CITÉ-DES-PRAIRIES,Medical,0,0,All,Under 25
SVC_e23a4440ae,CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DOMINIQUE-SAVIO,Medical,0,0,All,Under 25
SVC_1393a46822,CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DORVAL,Medical,0,0,All,Under 25
SVC_362ae4639f,CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DU MONT SAINT-ANTOINE,Medical,0,0,All,Under 25
SVC_f6691e6a13,CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION ROSE-VIRGINIE-PELLETIER,Medical,0,0,All,Under 25
SVC_1c7d5e646f,CENTRE DE SANTÉ DES FEMMES DE MONTRÉAL,Medical,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_1406a776ab,CENTRE DE SERVICES AMBULATOIRES ALLAN MEMORIAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_47bf62bb73,CENTRE DE SERVICES AMBULATOIRES BOIS-DE-BOULOGNE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_89402d286a,CENTRE DE SERVICES AMBULATOIRES DE DIALYSE DE LA RUE DE GASPÉ,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7fb4835fb7,CENTRE DE SERVICES AMBULATOIRES DE MAISONNEUVE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1129bb3c91,CENTRE DE SERVICES AMBULATOIRES DE MAISONNEUVE-EST,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0617bc605f,CENTRE DE SERVICES AMBULATOIRES DE SOINS PSYCHIATRIQUES CRAWFORD,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e219cbc901,CENTRE DE SERVICES AMBULATOIRES DE SOINS PSYCHIATRIQUES WELLINGTON,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_72c1b16fb3,CENTRE DE SERVICES AMBULATOIRES EN GÉRONTOPSYCHIATRIE GRENET,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_625104da8c,CENTRE DE SERVICES AMBULATOIRES EN SANTÉ MENTALE PAPINEAU,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dba1e585ce,CENTRE DE SERVICES AMBULATOIRES EN SANTÉ MENTALE SAINT-CHARLES,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_edea53865f,CENTRE DE SERVICES AMBULATOIRES ET MAISON DE NAISSANCE LOUVAIN,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_32539c5edb,CENTRE DE SERVICES AMBULATOIRES GILMAN,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_329c723b1a,CENTRE DE SERVICES AMBULATOIRES STILLVIEW,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7911a9d493,CENTRE DE SERVICES EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES ENVAHISSANTS DU DÉVELOPPEMENT DE L'OUEST-DE-MONTRÉAL,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3dde01cad5,CENTRE DE SERVICES ORTHOPÉDAGOGIQUES DE L'UQAM,Youth & Family,0,0,All,Under 25
SVC_27bda7d6e9,CENTRE DE SERVICES PSYCHOLOGIQUES DE L'UQAM,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_f14fe13727,CENTRE DE SERVICES SCOLAIRE DE LA POINTE-DE-L'ÎLE,Translation,0,0,All,Under 25; 25-44; 45-64
SVC_b952dbff1c,CENTRE DE SERVICES SCOLAIRE DE MONTRÉAL,Translation,0,0,All,Under 25; 25-44; 45-64
SVC_24d50d77c5,CENTRE DE SERVICES SCOLAIRE MARGUERITE-BOURGEOYS,Translation,0,0,All,Under 25; 25-44; 45-64
SVC_48858c0d2a,CENTRE DE SOIR DENISE-MASSÉ,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_e99c201464,CENTRE DE SOLIDARITÉ LESBIENNE,Domestic Violence & Safety,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ce1300c11d,CENTRE DES AÎNÉ.E.S DE SAINT-LÉONARD,Seniors,0,0,All,25-44; 45-64; 65+
SVC_0ce0ce2852,CENTRE DES AÎNÉ.E.S DE SAINT-LÉONARD - ACCOMPANIMENT-TRANSPORTATION,Seniors,0,0,All,65+
SVC_1c7f557df1,CENTRE DES AÎNÉS CÔTE-DES-NEIGES,Seniors,0,0,All,65+
SVC_2fce64a5d6,CENTRE DES AÎNÉS DE POINTE-SAINT-CHARLES,Seniors,0,0,All,25-44; 45-64; 65+
SVC_5fceb26c06,CENTRE DES AÎNÉS DE POINTE-SAINT-CHARLES - TAX CLINIC,Medical,0,0,All,25-44; 45-64; 65+
SVC_f058fcccb9,CENTRE DES AÎNÉS VILLERAY,Seniors,0,0,All,65+
SVC_fbfdbc6cc7,CENTRE DES FEMMES D'ICI ET D'AILLEURS,Education & Literacy,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_12ab9983f7,CENTRE DES FEMMES DE CONVICTIONS DE MONTRÉAL,Shelter,0,0,Female,25-44; 45-64
SVC_728f5e139f,CENTRE DES FEMMES DE CONVICTIONS DE MONTRÉAL - TRANSITIONAL HOUSING,Shelter,0,0,Female,25-44; 45-64
SVC_06a47a925d,CENTRE DES FEMMES DE MONTRÉAL-EST - POINTE-AUX-TREMBLES,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_ed3b37e978,CENTRE DES FEMMES DE RIVIÈRE-DES-PRAIRIES,Legal,0,0,Female,Under 25
SVC_b4f3e0fc76,CENTRE DES FEMMES DE ROSEMONT,Domestic Violence & Safety,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_7acef0e8ae,CENTRE DES FEMMES DE SAINT-LAURENT,Medical,0,0,Female,Under 25
SVC_2fd19c2b6d,CENTRE DES FEMMES DE VERDUN,Legal,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_44598f7749,CENTRE DES FEMMES DU PLATEAU MONT-ROYAL,Employment & Income,0,0,Female,25-44; 45-64
SVC_0bc124ce6c,CENTRE DES FEMMES INTERCULTUREL CLAIRE,Food,0,1,Female,Under 25
SVC_2f617e37b1,CENTRE DES FEMMES SOLIDAIRES ET ENGAGÉES,Medical,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_55b903d08d,CENTRE DES JEUNES BOYCE-VIAU,Youth & Family,0,0,All,Under 25
SVC_6a719b07f6,CENTRE DES JEUNES L'ESCALE DE MONTRÉAL-NORD,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_3fcd0bb44c,CENTRE DES JEUNES L'ESCALE DE MONTRÉAL-NORD - BRIGADE NEIGE,Youth & Family,0,0,All,Under 25
SVC_10521d936c,CENTRE DES LETTRES ET DES MOTS,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2247aceb84,CENTRE DES LOISIRS DES SOURDS DE MONTRÉAL,Disability,0,0,Female,Under 25
SVC_10cc1ca83d,"CENTRE DES NAISSANCES, UNITÉ MÈRE-ENFANT",Youth & Family,0,0,Female,Under 25
SVC_04bcd1ac2a,CENTRE DIDACHE (LE),Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_540b5eabd7,CENTRE DU PLATEAU (LE),Youth & Family,0,0,All,Under 25
SVC_41c245eaab,CENTRE DU VIEUX MOULIN DE LASALLE,Food,0,0,All,25-44; 45-64; 65+
SVC_e7c1007106,CENTRE DU VIEUX MOULIN DE LASALLE - ACCOMPANIED-TRANSPORT,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_115aecbce5,CENTRE DÉBAT,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_554575c489,CENTRE EURÊKA,Other,0,0,All,25-44; 45-64
SVC_ad75d4386d,CENTRE FOR COMMUNITY ORGANIZATIONS (THE),Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_99c5493efa,CENTRE FOR GENDER ADVOCACY,Legal,1,0,Female,Under 25; 25-44; 45-64; 65+
SVC_545039f8af,CENTRE FOR REPRODUCTIVE LOSS,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_b48c44a5f2,CENTRE FOR RESEARCH AND EXPERTISE IN SOCIAL GERONTOLOGY,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d1b299745f,CENTRE FOR SERVICES IN RESTORATIVE JUSTICE,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_de3f13fc9d,CENTRE FOR THE PREVENTION OF RADICALISATION LEADING TO VIOLENCE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fbae9ddf0f,CENTRE FRANÇOIS-MICHELLE,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_f63b87b079,CENTRE GÉNÉRATION EMPLOI,Employment & Income,0,1,All,25-44; 45-64
SVC_4faf6c5003,CENTRE HAÏTIEN D'ACTION FAMILIALE,Domestic Violence & Safety,0,1,All,Under 25; 65+
SVC_7df779da74,CENTRE HAÏTIEN D'ANIMATION ET D'INTERVENTION SOCIALES,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_b41668ca13,CENTRE HAÏTIEN D'ANIMATION ET D'INTERVENTION SOCIALES - TAX CLINIC,Medical,0,0,All,25-44; 45-64
SVC_8aeef40c19,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f8d9e536b7,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL - ADMINISTRATIVE CENTRE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6a423a0ca2,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL - CLINIQUE JAP,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_04ed015b7b,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL - MÉDECINE DES TOXICOMANIES,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8074368bac,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL - NOUVEAU CHUM,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c85eec8eea,CENTRE HOSPITALIER DE ST. MARY,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c785891f1d,CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,Medical,0,0,Female,Under 25
SVC_ee9963af7e,"CENTRE HUMANITAIRE D'ORGANISATION, DE RESSOURCES ET DE RÉFÉRENCE D'ANJOU",Food,0,0,All,Under 25; 25-44; 45-64
SVC_6082e25091,CENTRE HUMANITAIRE LOCAL,Shelter,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_75d7a14d0f,CENTRE INTERNATIONAL DE L'ESPOIR,Food,0,0,All,Under 25
SVC_1617560816,CENTRE LARTIGUE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bb022bba2f,CENTRE LASALLIEN SAINT-MICHEL,Youth & Family,0,0,All,Under 25
SVC_b0941316aa,CENTRE LE BEAU VOYAGE,Youth & Family,0,0,All,Under 25
SVC_43bf1ffcf1,CENTRE LOCAL D'INITIATIVES COMMUNAUTAIRES DU NORD-EST DE MONTRÉAL,Food,0,0,All,Under 25
SVC_c9c950b26a,CENTRE MIRIAM,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a754a21feb,CENTRE MULTI-RESSOURCES DE LACHINE,Medical,0,0,All,Under 25; 65+
SVC_344a00a3a4,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE PARC-EXTENSION,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7514988125,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-HENRI,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_77109b6e55,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-LOUIS-DU-PARC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7dd70053a0,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX RIVIÈRE-DES-PRAIRIES,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_09f456cf6c,CENTRE MÉTROPOLITAIN DE CHIRURGIE PLASTIQUE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_db23ba6ec5,CENTRE N A RIVE,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e5e3a03326,CENTRE N A RIVE - ATOUTS JEUNES: VERS UN RÉSEAU SOCIAL CONNECTÉ,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_4bdef0502a,CENTRE NAHA,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_469eb9a7fc,CENTRE OF DREAMS AND HOPES,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_b5793ba500,CENTRE OF DREAMS AND HOPES FOUNDATION,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_0fdbe1e369,CENTRE OPTION-PRÉVENTION TVDS (LE),Medical,0,0,All,Under 25; 25-44; 45-64
SVC_33004bdf46,CENTRE PHILOU,Youth & Family,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_65c94b0407,CENTRE PIERRE-CHARBONNEAU,Youth & Family,0,0,All,Under 25
SVC_f43e9766bc,CENTRE PÈRE-MARQUETTE,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_f97da9bc3a,CENTRE RÉCRÉATIF POUPART,Youth & Family,0,0,All,Under 25
SVC_d983172997,"CENTRE RÉCRÉATIF, CULTUREL ET SPORTIF ST-ZOTIQUE",Seniors,0,0,All,Under 25; 65+
SVC_1348d2808a,CENTRE RÉGIONAL DE FORMATION À DISTANCE DU GRAND MONTRÉAL,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3863a38fb4,CENTRE SABLON,Youth & Family,0,0,All,Under 25
SVC_82523972cc,CENTRE SOCIAL D'AIDE AUX IMMIGRANTS,Immigration & Newcomers,0,1,All,Under 25; 25-44; 45-64
SVC_aab06266cb,CENTRE SOCIAL D'AIDE AUX IMMIGRANTS - LACHINE,Immigration & Newcomers,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_754bd4cf4e,CENTRE SOCIAL D'AIDE AUX IMMIGRANTS - VERDUN,Immigration & Newcomers,0,1,All,25-44; 45-64
SVC_cf46056503,CENTRE SOCIAL D'AIDE AUX IMMIGRANTS - ÎLE-DES-SOEURS,Immigration & Newcomers,0,1,All,25-44; 45-64
SVC_0caa078def,CENTRE SOUTIEN-JEUNESSE DE SAINT-LAURENT,Youth & Family,0,0,All,Under 25
SVC_216157883f,CENTRE SPORTIF CÔTE-DES-NEIGES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6023cacbe9,CENTRE SPORTIF DE NOTRE-DAME-DE-GRÂCE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5a2d3c0782,CENTRE ST-PIERRE,Medical,0,0,All,Under 25
SVC_5d7ddd2476,CENTRE TURBINE,Recreation & Culture,0,0,All,25-44; 45-64
SVC_6bcb589ab4,CENTRE USERS' COMMITTEE,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2be9b37bda,CENTRE YEE KANG DE MONTRÉAL,Shelter,0,0,All,65+
SVC_a0f01ab074,CENTRE ÉDUCATIF COMMUNAUTAIRE RENÉ-GOUPIL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5775911ff2,CENTRE ÉVASION,Shelter,0,0,All,65+
SVC_025d9529d4,CERCLE AMITIÉ ANJOU,Seniors,0,0,All,65+
SVC_f31cc8c420,CERCLE DE L'ÂGE D'OR SAINT-BARTHÉLÉMY DE MONTRÉAL,Seniors,0,0,All,65+
